Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,Dataset Name,noise,models_y,Relation Type,Relation_binaire,Source 1 Attribute Count,Source 2 Attribute Count,Common Attribute Count,pourcentage_commun,Precision Median,Recall Median,F1 Score Median,ngcd_at_median,Precision (Top n%),Recall (Top n%),F1 Score (Top n%),ngcd_at_n,Precision (Top 2n%),Recall (Top 2n%),F1 Score (Top 2n%),ngcd_at_2n,F1 Score (Top 25),ngcd_at_25,F1 Score (Top 20),ngcd_at_20,F1 Score (Top 15),ngcd_at_15,F1 Score (Top 10),ngcd_at_10,F1 Score (Top 7),ngcd_at_7,F1 Score (Top 5),ngcd_at_5,Execution_Time_y
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,bert-base-uncased,0.7878787878787877,0.7222222222222222,0.8666666666666667,122.38512635231018,bert-base-uncased,prospect_both_50_70_ac5_av,6,bert-base-uncased,Semantically-Joinable,Semantically,18,19,15,81,0.83,1.0,0.91,1.0,0.73,0.73,0.73,0.79,0.37,0.73,0.49,0.79,0.55,0.79,0.63,0.79,0.73,0.79,,,,,,,122.38512635231018
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,distilbert-base-uncased,0.606060606060606,0.5555555555555556,0.6666666666666666,97.18058228492735,distilbert-base-uncased,prospect_both_50_70_ac5_av,6,distilbert-base-uncased,Semantically-Joinable,Semantically,18,19,15,81,0.67,0.8,0.73,0.85,0.6,0.6,0.6,0.7,0.4,0.6,0.48,0.81,0.48,0.74,0.55,0.74,0.6,0.7,,,,,,,97.18058228492735
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,sentence-transformers/all-MiniLM-L6-v2,0.6666666666666666,0.6111111111111112,0.7333333333333333,75.08938789367676,sentence-transformers/all-MiniLM-L6-v2,prospect_both_50_70_ac5_av,6,sentence-transformers/all-MiniLM-L6-v2,Semantically-Joinable,Semantically,18,19,15,81,0.67,0.8,0.73,0.85,0.47,0.47,0.47,0.59,0.33,0.47,0.39,0.7,0.43,0.7,0.4,0.59,0.47,0.59,,,,,,,75.08938789367676
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,albert-base-v2,0.9090909090909092,0.8333333333333334,1.0,130.5314199924469,albert-base-v2,prospect_both_50_70_ac5_av,6,albert-base-v2,Semantically-Joinable,Semantically,18,19,15,81,0.72,0.87,0.79,0.91,0.53,0.53,0.53,0.66,0.43,0.53,0.48,0.84,0.51,0.81,0.49,0.7,0.53,0.66,,,,,,,130.5314199924469
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,facebook/bart-base,0.7272727272727272,0.6666666666666666,0.8,661.4361159801483,facebook/bart-base,prospect_both_50_70_ac5_av,6,facebook/bart-base,Semantically-Joinable,Semantically,18,19,15,81,0.78,0.93,0.85,0.94,0.53,0.53,0.53,0.64,0.37,0.53,0.43,0.75,0.46,0.71,0.49,0.68,0.53,0.64,,,,,,,661.4361159801483
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,gpt,0.6666666666666666,0.6111111111111112,0.7333333333333333,99.84095692634584,gpt,prospect_both_50_70_ac5_av,6,gpt,Semantically-Joinable,Semantically,18,19,15,81,0.67,0.8,0.73,0.85,0.53,0.53,0.53,0.63,0.33,0.53,0.41,0.71,0.43,0.67,0.46,0.63,0.53,0.63,,,,,,,99.84095692634584
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac5_av,roberta-base,0.6666666666666666,0.6111111111111112,0.7333333333333333,163.13924288749695,roberta-base,prospect_both_50_70_ac5_av,6,roberta-base,Semantically-Joinable,Semantically,18,19,15,81,0.78,0.93,0.85,0.95,0.53,0.53,0.53,0.66,0.37,0.53,0.43,0.78,0.43,0.7,0.49,0.7,0.53,0.66,,,,,,,163.13924288749695
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,70.91418719291687,bert-base-uncased,prospect_vertical_30_ec_av,1,bert-base-uncased,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.79,0.67,0.67,0.67,0.51,0.42,0.67,0.51,0.59,0.35,0.67,0.41,0.67,0.5,0.67,0.57,0.59,0.62,0.51,,,70.91418719291687
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,distilbert-base-uncased,0.6,0.4285714285714285,1.0,52.63306999206543,distilbert-base-uncased,prospect_vertical_30_ec_av,1,distilbert-base-uncased,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.94,0.67,0.67,0.67,0.72,0.42,0.67,0.51,0.81,0.35,0.88,0.41,0.88,0.44,0.81,0.57,0.81,0.62,0.72,,,52.63306999206543
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.6,0.4285714285714285,1.0,40.056079149246216,sentence-transformers/all-MiniLM-L6-v2,prospect_vertical_30_ec_av,1,sentence-transformers/all-MiniLM-L6-v2,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.98,0.67,0.67,0.67,0.78,0.5,0.67,0.57,0.97,0.35,0.97,0.41,0.97,0.5,0.97,0.63,0.97,0.69,0.88,,,40.056079149246216
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,albert-base-v2,0.6,0.4285714285714285,1.0,82.64230036735535,albert-base-v2,prospect_vertical_30_ec_av,1,albert-base-v2,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.9,0.67,0.67,0.67,0.66,0.42,0.67,0.51,0.75,0.35,0.82,0.41,0.82,0.5,0.82,0.57,0.75,0.62,0.66,,,82.64230036735535
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,facebook/bart-base,0.6,0.4285714285714285,1.0,204.98868989944455,facebook/bart-base,prospect_vertical_30_ec_av,1,facebook/bart-base,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.94,0.67,0.67,0.67,0.73,0.42,0.67,0.51,0.82,0.35,0.9,0.41,0.9,0.5,0.9,0.57,0.82,0.62,0.73,,,204.98868989944452
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,gpt,0.6,0.4285714285714285,1.0,49.24534511566162,gpt,prospect_vertical_30_ec_av,1,gpt,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.93,0.5,0.5,0.5,0.62,0.5,0.5,0.5,0.9,0.32,0.9,0.37,0.9,0.44,0.9,0.5,0.82,0.53,0.72,,,49.24534511566162
TPC-DI,Semantically-Joinable,prospect_vertical_30_ec_av,roberta-base,0.5,0.3571428571428571,0.8333333333333334,85.87421536445618,roberta-base,prospect_vertical_30_ec_av,1,roberta-base,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.89,0.5,0.5,0.5,0.57,0.33,0.5,0.4,0.65,0.32,0.8,0.37,0.8,0.4,0.73,0.37,0.57,0.46,0.57,,,85.87421536445618
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,72.43578314781189,bert-base-uncased,prospect_both_50_30_ac3_av,4,bert-base-uncased,Semantically-Joinable,Semantically,14,14,6,42,0.29,0.67,0.4,0.74,0.5,0.5,0.5,0.64,0.25,0.5,0.33,0.64,0.32,0.85,0.29,0.71,0.29,0.64,0.37,0.64,0.46,0.64,,,72.43578314781189
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,53.27284574508667,distilbert-base-uncased,prospect_both_50_30_ac3_av,4,distilbert-base-uncased,Semantically-Joinable,Semantically,14,14,6,42,0.29,0.67,0.4,0.71,0.5,0.5,0.5,0.62,0.33,0.5,0.4,0.72,0.32,0.86,0.29,0.72,0.35,0.72,0.44,0.72,0.53,0.72,,,53.27284574508667
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.6,0.4285714285714285,1.0,36.96247601509094,sentence-transformers/all-MiniLM-L6-v2,prospect_both_50_30_ac3_av,4,sentence-transformers/all-MiniLM-L6-v2,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.97,0.67,0.67,0.67,0.78,0.33,0.67,0.44,0.78,0.35,0.92,0.41,0.92,0.44,0.85,0.5,0.78,0.62,0.78,,,36.96247601509094
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,albert-base-v2,0.6,0.4285714285714285,1.0,71.78186798095703,albert-base-v2,prospect_both_50_30_ac3_av,4,albert-base-v2,Semantically-Joinable,Semantically,14,14,6,42,0.36,0.83,0.5,0.88,0.67,0.67,0.67,0.76,0.42,0.67,0.51,0.86,0.35,0.94,0.41,0.94,0.5,0.94,0.57,0.86,0.62,0.76,,,71.78186798095703
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,facebook/bart-base,0.4,0.2857142857142857,0.6666666666666666,201.67421889305115,facebook/bart-base,prospect_both_50_30_ac3_av,4,facebook/bart-base,Semantically-Joinable,Semantically,14,14,6,42,0.21,0.5,0.3,0.55,0.5,0.5,0.5,0.58,0.25,0.5,0.33,0.58,0.32,0.79,0.33,0.73,0.29,0.58,0.37,0.58,0.46,0.58,,,201.67421889305115
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,gpt,0.6,0.4285714285714285,1.0,47.50788497924805,gpt,prospect_both_50_30_ac3_av,4,gpt,Semantically-Joinable,Semantically,14,14,6,42,0.43,1.0,0.6,0.97,0.67,0.67,0.67,0.78,0.33,0.67,0.44,0.78,0.35,0.92,0.41,0.92,0.44,0.85,0.5,0.78,0.62,0.78,,,47.50788497924805
TPC-DI,Semantically-Joinable,prospect_both_50_30_ac3_av,roberta-base,0.5,0.3571428571428571,0.8333333333333334,99.56416416168211,roberta-base,prospect_both_50_30_ac3_av,4,roberta-base,Semantically-Joinable,Semantically,14,14,6,42,0.36,0.83,0.5,0.88,0.5,0.5,0.5,0.64,0.33,0.5,0.4,0.75,0.32,0.89,0.33,0.82,0.4,0.82,0.44,0.75,0.53,0.75,,,99.56416416168211
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,bert-base-uncased,0.6666666666666666,0.6111111111111112,0.7333333333333333,155.27248620986938,bert-base-uncased,prospect_both_50_70_ac1_av,2,bert-base-uncased,Semantically-Joinable,Semantically,18,19,15,81,0.72,0.87,0.79,0.9,0.67,0.67,0.67,0.76,0.4,0.67,0.5,0.84,0.53,0.8,0.57,0.76,0.67,0.76,,,,,,,155.27248620986938
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,distilbert-base-uncased,0.6666666666666666,0.6111111111111112,0.7333333333333333,91.79971408843994,distilbert-base-uncased,prospect_both_50_70_ac1_av,2,distilbert-base-uncased,Semantically-Joinable,Semantically,18,19,15,81,0.56,0.67,0.61,0.75,0.6,0.6,0.6,0.71,0.4,0.6,0.48,0.82,0.51,0.79,0.55,0.75,0.6,0.71,,,,,,,91.79971408843994
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,sentence-transformers/all-MiniLM-L6-v2,0.7272727272727272,0.6666666666666666,0.8,67.14217567443848,sentence-transformers/all-MiniLM-L6-v2,prospect_both_50_70_ac1_av,2,sentence-transformers/all-MiniLM-L6-v2,Semantically-Joinable,Semantically,18,19,15,81,0.5,0.6,0.55,0.7,0.6,0.6,0.6,0.69,0.37,0.6,0.46,0.77,0.48,0.73,0.51,0.69,0.6,0.69,,,,,,,67.14217567443848
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,albert-base-v2,0.7878787878787877,0.7222222222222222,0.8666666666666667,124.14985799789427,albert-base-v2,prospect_both_50_70_ac1_av,2,albert-base-v2,Semantically-Joinable,Semantically,18,19,15,81,0.56,0.67,0.61,0.74,0.6,0.6,0.6,0.69,0.47,0.6,0.52,0.88,0.53,0.81,0.55,0.73,0.6,0.69,,,,,,,124.14985799789427
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,facebook/bart-base,0.7878787878787877,0.7222222222222222,0.8666666666666667,381.313511133194,facebook/bart-base,prospect_both_50_70_ac1_av,2,facebook/bart-base,Semantically-Joinable,Semantically,18,19,15,81,0.72,0.87,0.79,0.9,0.6,0.6,0.6,0.71,0.4,0.6,0.48,0.83,0.51,0.79,0.55,0.75,0.6,0.71,,,,,,,381.313511133194
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,gpt,0.7878787878787877,0.7222222222222222,0.8666666666666667,85.79388785362244,gpt,prospect_both_50_70_ac1_av,2,gpt,Semantically-Joinable,Semantically,18,19,15,81,0.67,0.8,0.73,0.85,0.67,0.67,0.67,0.77,0.4,0.67,0.5,0.84,0.53,0.8,0.57,0.77,0.67,0.77,,,,,,,85.79388785362244
TPC-DI,Semantically-Joinable,prospect_both_50_70_ac1_av,roberta-base,0.7878787878787877,0.7222222222222222,0.8666666666666667,166.46607303619385,roberta-base,prospect_both_50_70_ac1_av,2,roberta-base,Semantically-Joinable,Semantically,18,19,15,81,0.67,0.8,0.73,0.85,0.53,0.53,0.53,0.67,0.4,0.53,0.46,0.82,0.48,0.78,0.49,0.71,0.53,0.67,,,,,,,166.46607303619385
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,57.60527801513672,bert-base-uncased,prospect_vertical_1_ac4_av,5,bert-base-uncased,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,0.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,57.60527801513672
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,distilbert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,38.71628189086914,distilbert-base-uncased,prospect_vertical_1_ac4_av,5,distilbert-base-uncased,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,38.71628189086914
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.1666666666666666,0.0909090909090909,1.0,22.46075201034546,sentence-transformers/all-MiniLM-L6-v2,prospect_vertical_1_ac4_av,5,sentence-transformers/all-MiniLM-L6-v2,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,22.46075201034546
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,49.93846392631531,albert-base-v2,prospect_vertical_1_ac4_av,5,albert-base-v2,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,0.63,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,49.93846392631531
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,facebook/bart-base,0.1666666666666666,0.0909090909090909,1.0,109.17854833602904,facebook/bart-base,prospect_vertical_1_ac4_av,5,facebook/bart-base,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,109.17854833602904
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,gpt,0.1666666666666666,0.0909090909090909,1.0,29.91706609725952,gpt,prospect_vertical_1_ac4_av,5,gpt,Semantically-Joinable,Semantically,11,12,1,8,0.09,1.0,0.17,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.67,1.0,0.08,1.0,0.1,1.0,0.12,1.0,0.18,1.0,0.25,1.0,0.33,1.0,29.91706609725952
TPC-DI,Semantically-Joinable,prospect_vertical_1_ac4_av,roberta-base,0.1666666666666666,0.0909090909090909,1.0,55.81567907333374,roberta-base,prospect_vertical_1_ac4_av,5,roberta-base,Semantically-Joinable,Semantically,11,12,1,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,0.0,0.63,55.81567907333374
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,bert-base-uncased,0.8181818181818182,0.8181818181818182,0.8181818181818182,223.82054710388184,bert-base-uncased,prospect_horizontal_0_ac3_ev,4,bert-base-uncased,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.87,0.59,0.59,0.59,0.71,0.39,0.59,0.47,0.82,0.55,0.71,,,,,,,,,,,223.82054710388184
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,distilbert-base-uncased,0.7727272727272727,0.7727272727272727,0.7727272727272727,139.89511823654175,distilbert-base-uncased,prospect_horizontal_0_ac3_ev,4,distilbert-base-uncased,Unionable,No Semantically,22,22,22,100,0.91,0.91,0.91,0.94,0.59,0.59,0.59,0.71,0.41,0.59,0.48,0.84,0.55,0.71,,,,,,,,,,,139.89511823654175
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,sentence-transformers/all-MiniLM-L6-v2,0.8181818181818182,0.8181818181818182,0.8181818181818182,111.04318904876708,sentence-transformers/all-MiniLM-L6-v2,prospect_horizontal_0_ac3_ev,4,sentence-transformers/all-MiniLM-L6-v2,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.87,0.59,0.59,0.59,0.71,0.39,0.59,0.47,0.82,0.58,0.74,,,,,,,,,,,111.04318904876708
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,albert-base-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,222.98453497886655,albert-base-v2,prospect_horizontal_0_ac3_ev,4,albert-base-v2,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.79,0.45,0.45,0.45,0.6,0.39,0.45,0.42,0.79,0.47,0.66,,,,,,,,,,,222.98453497886652
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,facebook/bart-base,0.8181818181818182,0.8181818181818182,0.8181818181818182,572.158695936203,facebook/bart-base,prospect_horizontal_0_ac3_ev,4,facebook/bart-base,Unionable,No Semantically,22,22,22,100,0.68,0.68,0.68,0.77,0.59,0.59,0.59,0.71,0.39,0.59,0.47,0.82,0.58,0.74,,,,,,,,,,,572.158695936203
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,gpt,0.7727272727272727,0.7727272727272727,0.7727272727272727,126.10568380355836,gpt,prospect_horizontal_0_ac3_ev,4,gpt,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.8,0.59,0.59,0.59,0.7,0.39,0.59,0.47,0.81,0.55,0.7,,,,,,,,,,,126.10568380355836
TPC-DI,Unionable,prospect_horizontal_0_ac3_ev,roberta-base,0.6818181818181818,0.6818181818181818,0.6818181818181818,257.75302290916443,roberta-base,prospect_horizontal_0_ac3_ev,4,roberta-base,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.86,0.59,0.59,0.59,0.71,0.39,0.59,0.47,0.81,0.55,0.71,,,,,,,,,,,257.75302290916443
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,bert-base-uncased,0.8181818181818182,0.8181818181818182,0.8181818181818182,209.84284591674805,bert-base-uncased,prospect_horizontal_100_ac3_av,4,bert-base-uncased,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.85,0.68,0.68,0.68,0.75,0.39,0.68,0.49,0.81,0.64,0.75,,,,,,,,,,,209.84284591674805
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,distilbert-base-uncased,0.9090909090909092,0.9090909090909092,0.9090909090909092,153.67847609519958,distilbert-base-uncased,prospect_horizontal_100_ac3_av,4,distilbert-base-uncased,Unionable,No Semantically,22,22,22,100,0.91,0.91,0.91,0.94,0.64,0.64,0.64,0.73,0.39,0.64,0.48,0.81,0.62,0.76,,,,,,,,,,,153.67847609519958
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.6818181818181818,0.6818181818181818,0.6818181818181818,103.5494668483734,sentence-transformers/all-MiniLM-L6-v2,prospect_horizontal_100_ac3_av,4,sentence-transformers/all-MiniLM-L6-v2,Unionable,No Semantically,22,22,22,100,0.77,0.77,0.77,0.83,0.55,0.55,0.55,0.66,0.41,0.55,0.47,0.82,0.53,0.69,,,,,,,,,,,103.5494668483734
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,albert-base-v2,0.9090909090909092,0.9090909090909092,0.9090909090909092,196.60980796813965,albert-base-v2,prospect_horizontal_100_ac3_av,4,albert-base-v2,Unionable,No Semantically,22,22,22,100,0.91,0.91,0.91,0.92,0.68,0.68,0.68,0.76,0.41,0.68,0.51,0.84,0.66,0.79,,,,,,,,,,,196.60980796813965
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,facebook/bart-base,0.7272727272727273,0.7272727272727273,0.7272727272727273,431.62229084968567,facebook/bart-base,prospect_horizontal_100_ac3_av,4,facebook/bart-base,Unionable,No Semantically,22,22,22,100,0.68,0.68,0.68,0.76,0.5,0.5,0.5,0.64,0.39,0.5,0.44,0.8,0.53,0.72,,,,,,,,,,,431.62229084968567
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,gpt,0.6818181818181818,0.6818181818181818,0.6818181818181818,135.91825008392334,gpt,prospect_horizontal_100_ac3_av,4,gpt,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.8,0.68,0.68,0.68,0.77,0.39,0.68,0.49,0.82,0.64,0.77,,,,,,,,,,,135.91825008392334
TPC-DI,Unionable,prospect_horizontal_100_ac3_av,roberta-base,0.5454545454545454,0.5454545454545454,0.5454545454545454,199.1119589805603,roberta-base,prospect_horizontal_100_ac3_av,4,roberta-base,Unionable,No Semantically,22,22,22,100,0.64,0.64,0.64,0.71,0.45,0.45,0.45,0.57,0.36,0.45,0.4,0.73,0.45,0.6,,,,,,,,,,,199.1119589805603
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,bert-base-uncased,0.7272727272727273,0.7272727272727273,0.7272727272727273,178.97672867774963,bert-base-uncased,prospect_horizontal_50_ac4_av,5,bert-base-uncased,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.86,0.59,0.59,0.59,0.7,0.41,0.59,0.48,0.82,0.55,0.7,,,,,,,,,,,178.97672867774963
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,distilbert-base-uncased,0.7272727272727273,0.7272727272727273,0.7272727272727273,134.6773281097412,distilbert-base-uncased,prospect_horizontal_50_ac4_av,5,distilbert-base-uncased,Unionable,No Semantically,22,22,22,100,0.77,0.77,0.77,0.84,0.59,0.59,0.59,0.71,0.41,0.59,0.48,0.84,0.55,0.71,,,,,,,,,,,134.6773281097412
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.8181818181818182,0.8181818181818182,0.8181818181818182,95.42627787590028,sentence-transformers/all-MiniLM-L6-v2,prospect_horizontal_50_ac4_av,5,sentence-transformers/all-MiniLM-L6-v2,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.87,0.68,0.68,0.68,0.76,0.41,0.68,0.51,0.84,0.64,0.76,,,,,,,,,,,95.42627787590028
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,albert-base-v2,0.8181818181818182,0.8181818181818182,0.8181818181818182,185.5896921157837,albert-base-v2,prospect_horizontal_50_ac4_av,5,albert-base-v2,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.8,0.64,0.64,0.64,0.74,0.41,0.64,0.5,0.85,0.6,0.74,,,,,,,,,,,185.5896921157837
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,facebook/bart-base,0.8181818181818182,0.8181818181818182,0.8181818181818182,409.072457075119,facebook/bart-base,prospect_horizontal_50_ac4_av,5,facebook/bart-base,Unionable,No Semantically,22,22,22,100,0.64,0.64,0.64,0.74,0.59,0.59,0.59,0.67,0.39,0.59,0.47,0.78,0.55,0.67,,,,,,,,,,,409.072457075119
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,gpt,0.7727272727272727,0.7727272727272727,0.7727272727272727,137.7212700843811,gpt,prospect_horizontal_50_ac4_av,5,gpt,Unionable,No Semantically,22,22,22,100,0.82,0.82,0.82,0.87,0.68,0.68,0.68,0.77,0.41,0.68,0.51,0.85,0.64,0.77,,,,,,,,,,,137.7212700843811
TPC-DI,Unionable,prospect_horizontal_50_ac4_av,roberta-base,0.8181818181818182,0.8181818181818182,0.8181818181818182,196.5315718650818,roberta-base,prospect_horizontal_50_ac4_av,5,roberta-base,Unionable,No Semantically,22,22,22,100,0.91,0.91,0.91,0.93,0.77,0.77,0.77,0.84,0.43,0.77,0.55,0.89,0.72,0.84,,,,,,,,,,,196.5315718650818
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,bert-base-uncased,0.6818181818181818,0.6818181818181818,0.6818181818181818,162.92133688926697,bert-base-uncased,prospect_horizontal_50_ec_ev,1,bert-base-uncased,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.8,0.64,0.64,0.64,0.72,0.41,0.64,0.5,0.82,0.6,0.72,,,,,,,,,,,162.92133688926697
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,distilbert-base-uncased,0.7272727272727273,0.7272727272727273,0.7272727272727273,110.32060408592224,distilbert-base-uncased,prospect_horizontal_50_ec_ev,1,distilbert-base-uncased,Unionable,No Semantically,22,22,22,100,0.91,0.91,0.91,0.94,0.64,0.64,0.64,0.74,0.39,0.64,0.48,0.82,0.6,0.74,,,,,,,,,,,110.32060408592224
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,sentence-transformers/all-MiniLM-L6-v2,0.8181818181818182,0.8181818181818182,0.8181818181818182,84.14248514175415,sentence-transformers/all-MiniLM-L6-v2,prospect_horizontal_50_ec_ev,1,sentence-transformers/all-MiniLM-L6-v2,Unionable,No Semantically,22,22,22,100,0.73,0.73,0.73,0.81,0.59,0.59,0.59,0.7,0.39,0.59,0.47,0.81,0.58,0.73,,,,,,,,,,,84.14248514175415
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,albert-base-v2,0.6818181818181818,0.6818181818181818,0.6818181818181818,143.48373794555664,albert-base-v2,prospect_horizontal_50_ec_ev,1,albert-base-v2,Unionable,No Semantically,22,22,22,100,0.59,0.59,0.59,0.69,0.55,0.55,0.55,0.66,0.41,0.55,0.47,0.82,0.55,0.72,,,,,,,,,,,143.48373794555664
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,facebook/bart-base,0.7272727272727273,0.7272727272727273,0.7272727272727273,383.8951451778412,facebook/bart-base,prospect_horizontal_50_ec_ev,1,facebook/bart-base,Unionable,No Semantically,22,22,22,100,0.64,0.64,0.64,0.73,0.59,0.59,0.59,0.69,0.39,0.59,0.47,0.79,0.55,0.69,,,,,,,,,,,383.8951451778412
TPC-DI,Unionable,prospect_horizontal_50_ec_ev,gpt,0.7272727272727273,0.7272727272727273,0.7272727272727273,120.26426100730896,gpt,prospect_horizontal_50_ec_ev,1,gpt,Unionable,No Semantically,22,22,22,100,0.68,0.68,0.68,0.77,0.59,0.59,0.59,0.7,0.41,0.59,0.48,0.84,0.58,0.73,,,,,,,,,,,120.26426100730896
