Category,Relation,Dataset,models,f1_score,Precision,Recall,Execution_Time,Model,models_y,f1_score_y,Precision_y,Recall_y,Noise_Level,Attributes_Source1,Attributes_Source2,Common_Attributes,pourcentage_commun,Relation_binaire,F1 Score Median,NDCG at Median,Dataset.1,Model.1,Category.1,Relation.1,models.1,f1_score.1,Precision.1,Recall.1,Execution_Time_y,Noise_Level.1,Attributes_Source1.1,Attributes_Source2.1,Common_Attributes.1,pourcentage_commun.1,Relation_binaire.1,F1 Score Median.1,NDCG at Median.1
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,bert-base-uncased,0.5454545454545454,0.5,0.6,186.09510684013367,bert-base-uncased,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,5,18.0,19.0,15.0,81.0,Semantically,0.606060606060606,0.6156703212651592,assays_vertical_30_ac5_av,bert-base-uncased,ChEMBL,Semantically-Joinable,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,166.3025999069214,6.0,14.0,15.0,6.0,41.0,Semantically,0.4,0.4735848470495065
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,distilbert-base-uncased,0.5454545454545454,0.5,0.6,124.93355298042296,distilbert-base-uncased,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,5,18.0,19.0,15.0,81.0,Semantically,0.606060606060606,0.713387401459011,prospect_both_50_1_ac2_ev,distilbert-base-uncased,TPC-DI,Joinable,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,118.6682469844818,3.0,11.0,12.0,1.0,8.0,No Semantically,0.1666666666666666,1.0
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,sentence-transformers/all-MiniLM-L6-v2,0.5454545454545454,0.5,0.6,76.77218389511108,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,5,18.0,19.0,15.0,81.0,Semantically,0.7878787878787877,0.9080305713804132,prospect_vertical_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Semantically-Joinable,bert-base-uncased,0.3703703703703703,0.3125,0.4545454545454545,84.75286197662354,2.0,16.0,17.0,11.0,66.0,Semantically,0.5185185185185185,0.6544157632554282
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,albert-base-v2,0.5454545454545454,0.5,0.6,90.76265692710876,albert-base-v2,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,5,18.0,19.0,15.0,81.0,Semantically,0.7272727272727272,0.8175336688638302,assays_vertical_70_ec_ev,albert-base-v2,ChEMBL,Joinable,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,179.53108096122742,1.0,19.0,20.0,16.0,82.0,No Semantically,0.5142857142857142,0.4995607183590798
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac4_av,facebook/bart-base,0.606060606060606,0.5555555555555556,0.6666666666666666,390.03063201904297,facebook/bart-base,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,5,18.0,19.0,15.0,81.0,Semantically,0.7272727272727272,0.8639305317192565,assays_both_0_30_ac1_av,facebook/bart-base,ChEMBL,View-Unionable,distilbert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,412.6184928417206,2.0,14.0,15.0,6.0,41.0,No Semantically,0.3,0.5493640533376876
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,bert-base-uncased,0.3,0.2142857142857142,0.5,92.4552881717682,bert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,14.0,6.0,42.0,Semantically,0.4,0.6415828050999662,assays_both_0_50_ac2_av,bert-base-uncased,ChEMBL,View-Unionable,bert-base-uncased,0.5,0.4117647058823529,0.6363636363636364,84.20259618759155,3.0,17.0,17.0,11.0,64.0,No Semantically,0.7142857142857143,0.930879590361778
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,distilbert-base-uncased,0.3,0.2142857142857142,0.5,64.72958302497864,distilbert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,14.0,6.0,42.0,Semantically,0.4,0.706046305905179,prospect_both_0_50_ac4_ev,distilbert-base-uncased,TPC-DI,View-Unionable,albert-base-v2,0.7407407407407406,0.625,0.9090909090909092,65.36069011688232,5.0,16.0,17.0,11.0,66.0,No Semantically,0.7407407407407406,0.9073157580050458
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.1,0.0714285714285714,0.1666666666666666,39.42129397392273,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,14.0,6.0,42.0,Semantically,0.1,0.1909208661789346,prospect_horizontal_0_ac5_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Unionable,albert-base-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,41.76818513870239,6.0,22.0,22.0,22.0,100.0,No Semantically,0.6363636363636364,0.7242736235950721
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac2_av,albert-base-v2,0.3,0.2142857142857142,0.5,48.13564085960388,albert-base-v2,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,3,14.0,14.0,6.0,42.0,Semantically,0.4,0.5508786986191234,assays_horizontal_50_ac2_ev,albert-base-v2,ChEMBL,Unionable,bert-base-uncased,0.782608695652174,0.782608695652174,0.782608695652174,95.61179208755492,3.0,23.0,23.0,23.0,100.0,No Semantically,0.8260869565217391,0.8560421956965925
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,75.64905285835266,bert-base-uncased,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,1,14.0,14.0,6.0,42.0,Semantically,0.4,0.5734133100049832,assays_horizontal_0_ac1_av,bert-base-uncased,ChEMBL,Unionable,bert-base-uncased,0.6521739130434783,0.6521739130434783,0.6521739130434783,63.84108185768128,2.0,23.0,23.0,23.0,100.0,No Semantically,0.6521739130434783,0.7202382832324655
TPC-DI,Semantically-Joinable,prospect_both_50_30_ec_av,distilbert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,53.63212275505066,distilbert-base-uncased,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,1,14.0,14.0,6.0,42.0,Semantically,0.4,0.5670738205908158,assays_horizontal_50_ac2_av,distilbert-base-uncased,ChEMBL,Unionable,distilbert-base-uncased,0.6086956521739131,0.6086956521739131,0.6086956521739131,44.60270810127258,3.0,23.0,23.0,23.0,100.0,No Semantically,0.6086956521739131,0.6909490249180683
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac5_av,bert-base-uncased,0.5185185185185185,0.4375,0.6363636363636364,116.42985081672668,bert-base-uncased,bert-base-uncased,0.3703703703703703,0.3125,0.4545454545454545,6,16.0,17.0,11.0,66.0,Semantically,0.4444444444444444,0.5115945758556185,assays_both_0_1_ac4_av,bert-base-uncased,ChEMBL,View-Unionable,bert-base-uncased,0.0,0.0,0.0,2828.607444047928,5.0,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,0.6309297535714575
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,distilbert-base-uncased,0.6666666666666666,0.6111111111111112,0.7333333333333333,125.2312469482422,distilbert-base-uncased,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.7272727272727272,0.8302529345685448,assays_both_0_1_ac1_ev,distilbert-base-uncased,ChEMBL,View-Unionable,distilbert-base-uncased,0.0,0.0,0.0,4127.999264001846,2.0,12.0,12.0,1.0,8.0,No Semantically,0.0,0.0
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,sentence-transformers/all-MiniLM-L6-v2,0.4848484848484848,0.4444444444444444,0.5333333333333333,75.02319002151489,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.8484848484848485,0.9348622877286092,prospect_both_50_50_ac1_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,Semantically-Joinable,bert-base-uncased,0.8148148148148148,0.6875,1.0,1261.9631249904633,2.0,16.0,17.0,11.0,66.0,Semantically,0.5925925925925926,0.8037185320051793
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,albert-base-v2,0.606060606060606,0.5555555555555556,0.6666666666666666,87.36981105804443,albert-base-v2,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.8484848484848485,0.9410640214536484,assays_both_50_70_ac2_av,albert-base-v2,ChEMBL,Semantically-Joinable,distilbert-base-uncased,0.6857142857142857,0.631578947368421,0.75,469.8538889884949,3.0,19.0,20.0,16.0,82.0,Semantically,0.6857142857142857,0.7871710463608286
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,facebook/bart-base,0.5454545454545454,0.5,0.6,387.7593097686768,facebook/bart-base,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.8484848484848485,0.9476120818383572,prospect_horizontal_0_ac1_ev,facebook/bart-base,TPC-DI,Unionable,gpt,0.9090909090909092,0.9090909090909092,0.9090909090909092,369.31211590766907,2.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.6207061386298303
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,gpt,0.5454545454545454,0.5,0.6,89.50410318374634,gpt,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.7878787878787877,0.8974071618924401,prospect_horizontal_100_ac4_ev,gpt,TPC-DI,Unionable,gpt,0.6818181818181818,0.6818181818181818,0.6818181818181818,97.9744951725006,5.0,22.0,22.0,22.0,100.0,No Semantically,0.7727272727272727,0.8295937970455548
TPC-DI,Semantically-Joinable,prospect_vertical_70_ec_av,roberta-base,0.6666666666666666,0.6111111111111112,0.7333333333333333,191.6589567661285,roberta-base,bert-base-uncased,0.9090909090909092,0.8333333333333334,1.0,1,18.0,19.0,15.0,81.0,Semantically,0.6666666666666666,0.740669786086908,assays_vertical_50_ac2_ev,roberta-base,ChEMBL,Joinable,distilbert-base-uncased,0.3571428571428571,0.2941176470588235,0.4545454545454545,165.69354391098022,3.0,17.0,17.0,11.0,64.0,No Semantically,0.5,0.6891084297908149
TPC-DI,Semantically-Joinable,prospect_both_50_1_ec_av,bert-base-uncased,0.0,0.0,0.0,47.92139005661011,bert-base-uncased,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,1,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,prospect_both_50_1_ec_av,bert-base-uncased,TPC-DI,Semantically-Joinable,distilbert-base-uncased,0.0,0.0,0.0,37.798583984375,1.0,11.0,12.0,1.0,8.0,Semantically,0.0,0.0
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,bert-base-uncased,0.5454545454545454,0.5,0.6,164.40006613731384,bert-base-uncased,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.6666666666666666,0.6644413965497122,prospect_vertical_70_ac3_av,bert-base-uncased,TPC-DI,Semantically-Joinable,roberta-base,0.5454545454545454,0.5,0.6,130.05170822143555,4.0,18.0,19.0,15.0,81.0,Semantically,0.6666666666666666,0.7222590716627157
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,distilbert-base-uncased,0.5454545454545454,0.5,0.6,112.7796869277954,distilbert-base-uncased,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.7878787878787877,0.8771296055426295,prospect_horizontal_50_ac1_av,distilbert-base-uncased,TPC-DI,Unionable,albert-base-v2,0.5454545454545454,0.5454545454545454,0.5454545454545454,97.15013194084167,2.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.7169876865568767
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.606060606060606,0.5555555555555556,0.6666666666666666,69.17601418495178,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.9090909090909092,0.9990873331725764,prospect_both_0_50_ac1_ev,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,albert-base-v2,0.5925925925925926,0.5,0.7272727272727273,92.8190758228302,2.0,16.0,17.0,11.0,66.0,No Semantically,0.5925925925925926,0.7873115369860442
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,albert-base-v2,0.606060606060606,0.5555555555555556,0.6666666666666666,81.0380790233612,albert-base-v2,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.8484848484848485,0.8829576376991033,prospect_horizontal_100_ac5_av,albert-base-v2,TPC-DI,Unionable,bert-base-uncased,0.7272727272727273,0.7272727272727273,0.7272727272727273,177.43044567108154,6.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.7553959464586599
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,facebook/bart-base,0.606060606060606,0.5555555555555556,0.6666666666666666,354.54558396339417,facebook/bart-base,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.8484848484848485,0.923451814984471,assays_both_50_70_ac3_ev,facebook/bart-base,ChEMBL,Joinable,bert-base-uncased,0.6857142857142857,0.631578947368421,0.75,374.951553106308,4.0,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7424925744918164
TPC-DI,Semantically-Joinable,prospect_vertical_70_ac3_av,gpt,0.5454545454545454,0.5,0.6,89.53644800186157,gpt,bert-base-uncased,0.8484848484848485,0.7777777777777778,0.9333333333333332,4,18.0,19.0,15.0,81.0,Semantically,0.9090909090909092,0.9980708392172892,assays_vertical_50_ac3_av,gpt,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.2857142857142857,0.2352941176470588,0.3636363636363636,98.41133284568788,4.0,17.0,17.0,11.0,64.0,Semantically,0.3571428571428571,0.5672282345823875
TPC-DI,Semantically-Joinable,prospect_vertical_30_ac5_av,bert-base-uncased,0.1,0.0714285714285714,0.1666666666666666,98.9435420036316,bert-base-uncased,bert-base-uncased,0.4,0.2857142857142857,0.6666666666666666,6,14.0,14.0,6.0,42.0,Semantically,0.3,0.3761529544118812,prospect_vertical_30_ac5_av,bert-base-uncased,TPC-DI,Semantically-Joinable,distilbert-base-uncased,0.3,0.2142857142857142,0.5,92.42442107200624,6.0,14.0,14.0,6.0,42.0,Semantically,0.2,0.4329261794091841
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,50.52907395362854,bert-base-uncased,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,prospect_both_50_70_ac3_av,bert-base-uncased,TPC-DI,Semantically-Joinable,roberta-base,0.5454545454545454,0.5,0.6,34.10137128829956,4.0,18.0,19.0,15.0,81.0,Semantically,0.5454545454545454,0.5500609086302747
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,distilbert-base-uncased,0.0,0.0,0.0,32.15655994415283,distilbert-base-uncased,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,assays_horizontal_100_ec_ev,distilbert-base-uncased,ChEMBL,Unionable,facebook/bart-base,0.5652173913043478,0.5652173913043478,0.5652173913043478,25.097167015075684,1.0,23.0,23.0,23.0,100.0,No Semantically,0.6956521739130435,0.7559462619094304
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,20.25583791732788,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,prospect_both_0_70_ac2_av,sentence-transformers/all-MiniLM-L6-v2,TPC-DI,View-Unionable,distilbert-base-uncased,0.5454545454545454,0.5,0.6,18.56871509552002,3.0,18.0,19.0,15.0,81.0,No Semantically,0.6666666666666666,0.811125809651774
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,albert-base-v2,0.0,0.0,0.0,24.195125102996823,albert-base-v2,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.0,0.0,assays_horizontal_0_ec_ev,albert-base-v2,ChEMBL,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.782608695652174,0.782608695652174,0.782608695652174,34.76727485656738,1.0,23.0,23.0,23.0,100.0,No Semantically,1.0,1.0
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,facebook/bart-base,0.0,0.0,0.0,102.70532298088074,facebook/bart-base,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.0,0.0,assays_both_50_30_ac3_av,facebook/bart-base,ChEMBL,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.4,0.2857142857142857,0.6666666666666666,87.97068786621094,4.0,14.0,15.0,6.0,41.0,Semantically,0.4,0.6292540836649226
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,gpt,0.1666666666666666,0.0909090909090909,1.0,25.745912075042725,gpt,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,assays_both_0_1_ac4_ev,gpt,ChEMBL,View-Unionable,bert-base-uncased,0.0,0.0,0.0,27.615480184555057,5.0,12.0,12.0,1.0,8.0,No Semantically,0.1538461538461538,1.0
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac3_av,roberta-base,0.0,0.0,0.0,53.081063985824585,roberta-base,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,4,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,0.5,prospect_horizontal_50_ac5_ev,roberta-base,TPC-DI,Unionable,albert-base-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,37.58131289482117,6.0,22.0,22.0,22.0,100.0,No Semantically,0.7727272727272727,0.7229103633079093
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,48.46396803855896,bert-base-uncased,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,assays_vertical_70_ec_av,bert-base-uncased,ChEMBL,Semantically-Joinable,bert-base-uncased,0.5714285714285714,0.5263157894736842,0.625,33.56752109527588,1.0,19.0,20.0,16.0,82.0,Semantically,0.5714285714285714,0.5966042258245527
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,distilbert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,32.39260387420654,distilbert-base-uncased,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,assays_both_0_30_ac1_ev,distilbert-base-uncased,ChEMBL,View-Unionable,bert-base-uncased,0.5,0.3571428571428571,0.8333333333333334,23.843770027160645,2.0,14.0,15.0,6.0,41.0,No Semantically,0.5,0.8270966332020971
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,sentence-transformers/all-MiniLM-L6-v2,0.0,0.0,0.0,21.10860109329224,sentence-transformers/all-MiniLM-L6-v2,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.1666666666666666,1.0,assays_vertical_30_ac5_ev,sentence-transformers/all-MiniLM-L6-v2,ChEMBL,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,17.521897077560425,6.0,14.0,15.0,6.0,41.0,No Semantically,0.3,0.299994740328839
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,albert-base-v2,0.1666666666666666,0.0909090909090909,1.0,23.30569696426392,albert-base-v2,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.0,0.0,assays_both_0_70_ac5_ev,albert-base-v2,ChEMBL,View-Unionable,sentence-transformers/all-MiniLM-L6-v2,0.5142857142857142,0.4736842105263157,0.5625,35.68820595741272,6.0,19.0,20.0,16.0,82.0,No Semantically,0.6285714285714286,0.7644134107841665
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,facebook/bart-base,0.0,0.0,0.0,103.81918787956238,facebook/bart-base,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.0,0.0,prospect_both_50_70_ac2_av,facebook/bart-base,TPC-DI,Semantically-Joinable,sentence-transformers/all-MiniLM-L6-v2,0.5454545454545454,0.5,0.6,87.52898383140564,3.0,18.0,19.0,15.0,81.0,Semantically,0.4242424242424242,0.4530265350878451
TPC-DI,Semantically-Joinable,prospect_both_50_1_ac2_av,gpt,0.1666666666666666,0.0909090909090909,1.0,25.088531970977783,gpt,bert-base-uncased,0.1666666666666666,0.0909090909090909,1.0,3,11.0,12.0,1.0,8.0,Semantically,0.0,0.0,assays_both_50_50_ac1_av,gpt,ChEMBL,Semantically-Joinable,bert-base-uncased,0.7142857142857143,0.5882352941176471,0.9090909090909092,27.72883129119873,2.0,17.0,17.0,11.0,64.0,Semantically,0.7142857142857143,0.9327797792646828
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,bert-base-uncased,0.4444444444444444,0.375,0.5454545454545454,120.36674094200134,bert-base-uncased,bert-base-uncased,0.5185185185185185,0.4375,0.6363636363636364,5,16.0,17.0,11.0,66.0,Semantically,0.6666666666666666,0.7090418759199744,prospect_vertical_1_ac3_ev,bert-base-uncased,TPC-DI,Joinable,albert-base-v2,0.0,0.0,0.0,89.3824110031128,4.0,11.0,12.0,1.0,8.0,No Semantically,0.0,0.0
TPC-DI,Semantically-Joinable,prospect_both_50_50_ac4_av,distilbert-base-uncased,0.4444444444444444,0.375,0.5454545454545454,83.30078601837158,distilbert-base-uncased,bert-base-uncased,0.5185185185185185,0.4375,0.6363636363636364,5,16.0,17.0,11.0,66.0,Semantically,0.5185185185185185,0.5717907912592153,prospect_vertical_30_ac3_ev,distilbert-base-uncased,TPC-DI,Joinable,sentence-transformers/all-MiniLM-L6-v2,0.3,0.2142857142857142,0.5,66.44816422462463,4.0,14.0,14.0,6.0,42.0,No Semantically,0.3,0.3257192188287456
TPC-DI,Semantically-Joinable,prospect_vertical_50_ec_av,bert-base-uncased,0.7407407407407406,0.625,0.9090909090909092,135.96480226516724,bert-base-uncased,bert-base-uncased,0.7407407407407406,0.625,0.9090909090909092,1,16.0,17.0,11.0,66.0,Semantically,0.5925925925925926,0.6748559814567575,prospect_horizontal_0_ac4_av,bert-base-uncased,TPC-DI,Unionable,sentence-transformers/all-MiniLM-L6-v2,0.7272727272727273,0.7272727272727273,0.7272727272727273,102.93122792243958,5.0,22.0,22.0,22.0,100.0,No Semantically,0.6818181818181818,0.7538320251701133
